,condName,__name__,MooringFile,HydroFile|WaveHs,HydroFile|WaveTp,HydroFile|WaveDir,HydroFile|WaveSeed(1),InflowFile|PropagationDir,InflowFile|FileName_BTS,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
87,15,Run_P200_C135_L1430_clump40_15_S4,"""Moordyn_P200_C135_L1430_clump40_15.dat""",1.82591,11.3741,-40.36,980428642,-81.892,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_15_seed4.bts""",81.892,,,,,,,0.0,3.261224,0.14
88,15,Run_P200_C135_L1430_clump40_15_S5,"""Moordyn_P200_C135_L1430_clump40_15.dat""",1.82591,11.3741,-40.36,-1139906045,-81.892,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_15_seed5.bts""",81.892,,,,,,,0.0,3.261224,0.14
89,15,Run_P200_C135_L1430_clump40_15_S6,"""Moordyn_P200_C135_L1430_clump40_15.dat""",1.82591,11.3741,-40.36,-1042275498,-81.892,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_15_seed6.bts""",81.892,,,,,,,0.0,3.261224,0.14
90,16,Run_P200_C135_L1430_clump40_16_S1,"""Moordyn_P200_C135_L1430_clump40_16.dat""",3.91648,12.6226,-69.281,-1618182628,93.785,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_16_seed1.bts""",-93.785,,,,,,,0.0,13.19046,0.14
91,16,Run_P200_C135_L1430_clump40_16_S2,"""Moordyn_P200_C135_L1430_clump40_16.dat""",3.91648,12.6226,-69.281,-564561765,93.785,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_16_seed2.bts""",-93.785,,,,,,,0.0,13.19046,0.14
92,16,Run_P200_C135_L1430_clump40_16_S3,"""Moordyn_P200_C135_L1430_clump40_16.dat""",3.91648,12.6226,-69.281,1472216236,93.785,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_16_seed3.bts""",-93.785,,,,,,,0.0,13.19046,0.14
93,16,Run_P200_C135_L1430_clump40_16_S4,"""Moordyn_P200_C135_L1430_clump40_16.dat""",3.91648,12.6226,-69.281,1864811547,93.785,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_16_seed4.bts""",-93.785,,,,,,,0.0,13.19046,0.14
94,16,Run_P200_C135_L1430_clump40_16_S5,"""Moordyn_P200_C135_L1430_clump40_16.dat""",3.91648,12.6226,-69.281,-1245918153,93.785,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_16_seed5.bts""",-93.785,,,,,,,0.0,13.19046,0.14
95,16,Run_P200_C135_L1430_clump40_16_S6,"""Moordyn_P200_C135_L1430_clump40_16.dat""",3.91648,12.6226,-69.281,315627385,93.785,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_16_seed6.bts""",-93.785,,,,,,,0.0,13.19046,0.14
96,17,Run_P200_C135_L1430_clump40_17_S1,"""Moordyn_P200_C135_L1430_clump40_17.dat""",1.95616,12.138,-25.66,425238329,46.751,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_17_seed1.bts""",-46.751,,,,,,,0.0,2.871997,0.14
97,17,Run_P200_C135_L1430_clump40_17_S2,"""Moordyn_P200_C135_L1430_clump40_17.dat""",1.95616,12.138,-25.66,-429033264,46.751,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_17_seed2.bts""",-46.751,,,,,,,0.0,2.871997,0.14
98,17,Run_P200_C135_L1430_clump40_17_S3,"""Moordyn_P200_C135_L1430_clump40_17.dat""",1.95616,12.138,-25.66,-1265510167,46.751,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_17_seed3.bts""",-46.751,,,,,,,0.0,2.871997,0.14
99,17,Run_P200_C135_L1430_clump40_17_S4,"""Moordyn_P200_C135_L1430_clump40_17.dat""",1.95616,12.138,-25.66,427178409,46.751,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_17_seed4.bts""",-46.751,,,,,,,0.0,2.871997,0.14
100,17,Run_P200_C135_L1430_clump40_17_S5,"""Moordyn_P200_C135_L1430_clump40_17.dat""",1.95616,12.138,-25.66,-59523987,46.751,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_17_seed5.bts""",-46.751,,,,,,,0.0,2.871997,0.14
101,17,Run_P200_C135_L1430_clump40_17_S6,"""Moordyn_P200_C135_L1430_clump40_17.dat""",1.95616,12.138,-25.66,-1086737683,46.751,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_17_seed6.bts""",-46.751,,,,,,,0.0,2.871997,0.14
102,18,Run_P200_C135_L1430_clump40_18_S1,"""Moordyn_P200_C135_L1430_clump40_18.dat""",1.47254,9.90444,-21.791,1185896848,-48.675,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_18_seed1.bts""",48.675,,,,,,,0.0,4.252951,0.14
103,18,Run_P200_C135_L1430_clump40_18_S2,"""Moordyn_P200_C135_L1430_clump40_18.dat""",1.47254,9.90444,-21.791,-675653526,-48.675,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_18_seed2.bts""",48.675,,,,,,,0.0,4.252951,0.14
104,18,Run_P200_C135_L1430_clump40_18_S3,"""Moordyn_P200_C135_L1430_clump40_18.dat""",1.47254,9.90444,-21.791,1023070511,-48.675,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_18_seed3.bts""",48.675,,,,,,,0.0,4.252951,0.14
105,18,Run_P200_C135_L1430_clump40_18_S4,"""Moordyn_P200_C135_L1430_clump40_18.dat""",1.47254,9.90444,-21.791,814285103,-48.675,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_18_seed4.bts""",48.675,,,,,,,0.0,4.252951,0.14
106,18,Run_P200_C135_L1430_clump40_18_S5,"""Moordyn_P200_C135_L1430_clump40_18.dat""",1.47254,9.90444,-21.791,-789916240,-48.675,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_18_seed5.bts""",48.675,,,,,,,0.0,4.252951,0.14
107,18,Run_P200_C135_L1430_clump40_18_S6,"""Moordyn_P200_C135_L1430_clump40_18.dat""",1.47254,9.90444,-21.791,1326195407,-48.675,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_18_seed6.bts""",48.675,,,,,,,0.0,4.252951,0.14
108,19,Run_P200_C135_L1430_clump40_19_S1,"""Moordyn_P200_C135_L1430_clump40_19.dat""",2.10944,11.3945,-26.703,-339436731,-81.554,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_19_seed1.bts""",81.554,,,,,,,0.0,14.82174,0.14
109,19,Run_P200_C135_L1430_clump40_19_S2,"""Moordyn_P200_C135_L1430_clump40_19.dat""",2.10944,11.3945,-26.703,409301428,-81.554,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_19_seed2.bts""",81.554,,,,,,,0.0,14.82174,0.14
110,19,Run_P200_C135_L1430_clump40_19_S3,"""Moordyn_P200_C135_L1430_clump40_19.dat""",2.10944,11.3945,-26.703,1152558669,-81.554,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_19_seed3.bts""",81.554,,,,,,,0.0,14.82174,0.14
111,19,Run_P200_C135_L1430_clump40_19_S4,"""Moordyn_P200_C135_L1430_clump40_19.dat""",2.10944,11.3945,-26.703,-5834187,-81.554,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_19_seed4.bts""",81.554,,,,,,,0.0,14.82174,0.14
112,19,Run_P200_C135_L1430_clump40_19_S5,"""Moordyn_P200_C135_L1430_clump40_19.dat""",2.10944,11.3945,-26.703,460411600,-81.554,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_19_seed5.bts""",81.554,,,,,,,0.0,14.82174,0.14
113,19,Run_P200_C135_L1430_clump40_19_S6,"""Moordyn_P200_C135_L1430_clump40_19.dat""",2.10944,11.3945,-26.703,2109136250,-81.554,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_19_seed6.bts""",81.554,,,,,,,0.0,14.82174,0.14
114,20,Run_P200_C135_L1430_clump40_20_S1,"""Moordyn_P200_C135_L1430_clump40_20.dat""",2.19873,12.2841,-17.386,-880089969,-66.363,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_20_seed1.bts""",66.363,,,,,,,0.0,8.021768,0.14
115,20,Run_P200_C135_L1430_clump40_20_S2,"""Moordyn_P200_C135_L1430_clump40_20.dat""",2.19873,12.2841,-17.386,-627274391,-66.363,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_20_seed2.bts""",66.363,,,,,,,0.0,8.021768,0.14
116,20,Run_P200_C135_L1430_clump40_20_S3,"""Moordyn_P200_C135_L1430_clump40_20.dat""",2.19873,12.2841,-17.386,-1614838848,-66.363,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_20_seed3.bts""",66.363,,,,,,,0.0,8.021768,0.14
117,20,Run_P200_C135_L1430_clump40_20_S4,"""Moordyn_P200_C135_L1430_clump40_20.dat""",2.19873,12.2841,-17.386,-534819416,-66.363,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_20_seed4.bts""",66.363,,,,,,,0.0,8.021768,0.14
118,20,Run_P200_C135_L1430_clump40_20_S5,"""Moordyn_P200_C135_L1430_clump40_20.dat""",2.19873,12.2841,-17.386,-1552205659,-66.363,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_20_seed5.bts""",66.363,,,,,,,0.0,8.021768,0.14
119,20,Run_P200_C135_L1430_clump40_20_S6,"""Moordyn_P200_C135_L1430_clump40_20.dat""",2.19873,12.2841,-17.386,178586999,-66.363,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_20_seed6.bts""",66.363,,,,,,,0.0,8.021768,0.14
120,21,Run_P200_C135_L1430_clump40_21_S1,"""Moordyn_P200_C135_L1430_clump40_21.dat""",2.03333,11.791,-31.857,-1767907963,-23.388,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_21_seed1.bts""",23.388,,,,,,,0.0,2.963127,0.14
121,21,Run_P200_C135_L1430_clump40_21_S2,"""Moordyn_P200_C135_L1430_clump40_21.dat""",2.03333,11.791,-31.857,1151215547,-23.388,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_21_seed2.bts""",23.388,,,,,,,0.0,2.963127,0.14
122,21,Run_P200_C135_L1430_clump40_21_S3,"""Moordyn_P200_C135_L1430_clump40_21.dat""",2.03333,11.791,-31.857,1771927886,-23.388,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_21_seed3.bts""",23.388,,,,,,,0.0,2.963127,0.14
123,21,Run_P200_C135_L1430_clump40_21_S4,"""Moordyn_P200_C135_L1430_clump40_21.dat""",2.03333,11.791,-31.857,-1364482058,-23.388,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_21_seed4.bts""",23.388,,,,,,,0.0,2.963127,0.14
124,21,Run_P200_C135_L1430_clump40_21_S5,"""Moordyn_P200_C135_L1430_clump40_21.dat""",2.03333,11.791,-31.857,-2053470182,-23.388,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_21_seed5.bts""",23.388,,,,,,,0.0,2.963127,0.14
125,21,Run_P200_C135_L1430_clump40_21_S6,"""Moordyn_P200_C135_L1430_clump40_21.dat""",2.03333,11.791,-31.857,582758395,-23.388,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_21_seed6.bts""",23.388,,,,,,,0.0,2.963127,0.14
126,22,Run_P200_C135_L1430_clump40_22_S1,"""Moordyn_P200_C135_L1430_clump40_22.dat""",2.51442,13.4016,-26.665,-164510994,133.9086,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_22_seed1.bts""",-133.9086,,,,,,,0.0,2.783024,0.14
127,22,Run_P200_C135_L1430_clump40_22_S2,"""Moordyn_P200_C135_L1430_clump40_22.dat""",2.51442,13.4016,-26.665,1933177063,133.9086,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_22_seed2.bts""",-133.9086,,,,,,,0.0,2.783024,0.14
128,22,Run_P200_C135_L1430_clump40_22_S3,"""Moordyn_P200_C135_L1430_clump40_22.dat""",2.51442,13.4016,-26.665,594390199,133.9086,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_22_seed3.bts""",-133.9086,,,,,,,0.0,2.783024,0.14
129,22,Run_P200_C135_L1430_clump40_22_S4,"""Moordyn_P200_C135_L1430_clump40_22.dat""",2.51442,13.4016,-26.665,-1093762800,133.9086,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_22_seed4.bts""",-133.9086,,,,,,,0.0,2.783024,0.14
130,22,Run_P200_C135_L1430_clump40_22_S5,"""Moordyn_P200_C135_L1430_clump40_22.dat""",2.51442,13.4016,-26.665,-676793924,133.9086,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_22_seed5.bts""",-133.9086,,,,,,,0.0,2.783024,0.14
131,22,Run_P200_C135_L1430_clump40_22_S6,"""Moordyn_P200_C135_L1430_clump40_22.dat""",2.51442,13.4016,-26.665,47211038,133.9086,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_22_seed6.bts""",-133.9086,,,,,,,0.0,2.783024,0.14
132,23,Run_P200_C135_L1430_clump40_23_S1,"""Moordyn_P200_C135_L1430_clump40_23.dat""",3.78376,13.6461,-34.511,499848189,91.964,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_23_seed1.bts""",-91.964,,,,,,,0.0,16.14916,0.14
133,23,Run_P200_C135_L1430_clump40_23_S2,"""Moordyn_P200_C135_L1430_clump40_23.dat""",3.78376,13.6461,-34.511,112973991,91.964,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_23_seed2.bts""",-91.964,,,,,,,0.0,16.14916,0.14
134,23,Run_P200_C135_L1430_clump40_23_S3,"""Moordyn_P200_C135_L1430_clump40_23.dat""",3.78376,13.6461,-34.511,-551891888,91.964,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_23_seed3.bts""",-91.964,,,,,,,0.0,16.14916,0.14
135,23,Run_P200_C135_L1430_clump40_23_S4,"""Moordyn_P200_C135_L1430_clump40_23.dat""",3.78376,13.6461,-34.511,-683710799,91.964,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_23_seed4.bts""",-91.964,,,,,,,0.0,16.14916,0.14
136,23,Run_P200_C135_L1430_clump40_23_S5,"""Moordyn_P200_C135_L1430_clump40_23.dat""",3.78376,13.6461,-34.511,793582488,91.964,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_23_seed5.bts""",-91.964,,,,,,,0.0,16.14916,0.14
137,23,Run_P200_C135_L1430_clump40_23_S6,"""Moordyn_P200_C135_L1430_clump40_23.dat""",3.78376,13.6461,-34.511,631724107,91.964,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_23_seed6.bts""",-91.964,,,,,,,0.0,16.14916,0.14
138,24,Run_P200_C135_L1430_clump40_24_S1,"""Moordyn_P200_C135_L1430_clump40_24.dat""",1.55293,8.99951,-57.227,1167498586,37.266,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_24_seed1.bts""",-37.266,,,,,,,0.0,2.552614,0.14
139,24,Run_P200_C135_L1430_clump40_24_S2,"""Moordyn_P200_C135_L1430_clump40_24.dat""",1.55293,8.99951,-57.227,1552927585,37.266,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_24_seed2.bts""",-37.266,,,,,,,0.0,2.552614,0.14
140,24,Run_P200_C135_L1430_clump40_24_S3,"""Moordyn_P200_C135_L1430_clump40_24.dat""",1.55293,8.99951,-57.227,-1848769916,37.266,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_24_seed3.bts""",-37.266,,,,,,,0.0,2.552614,0.14
141,24,Run_P200_C135_L1430_clump40_24_S4,"""Moordyn_P200_C135_L1430_clump40_24.dat""",1.55293,8.99951,-57.227,-1414315611,37.266,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_24_seed4.bts""",-37.266,,,,,,,0.0,2.552614,0.14
142,24,Run_P200_C135_L1430_clump40_24_S5,"""Moordyn_P200_C135_L1430_clump40_24.dat""",1.55293,8.99951,-57.227,2085197363,37.266,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_24_seed5.bts""",-37.266,,,,,,,0.0,2.552614,0.14
143,24,Run_P200_C135_L1430_clump40_24_S6,"""Moordyn_P200_C135_L1430_clump40_24.dat""",1.55293,8.99951,-57.227,-1456570676,37.266,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_24_seed6.bts""",-37.266,,,,,,,0.0,2.552614,0.14
144,25,Run_P200_C135_L1430_clump40_25_S1,"""Moordyn_P200_C135_L1430_clump40_25.dat""",1.66771,8.60238,-67.894,-1375255417,-75.891,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_25_seed1.bts""",75.891,,,,,,,0.0,7.300144,0.14
145,25,Run_P200_C135_L1430_clump40_25_S2,"""Moordyn_P200_C135_L1430_clump40_25.dat""",1.66771,8.60238,-67.894,92666693,-75.891,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_25_seed2.bts""",75.891,,,,,,,0.0,7.300144,0.14
146,25,Run_P200_C135_L1430_clump40_25_S3,"""Moordyn_P200_C135_L1430_clump40_25.dat""",1.66771,8.60238,-67.894,-1294614802,-75.891,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_25_seed3.bts""",75.891,,,,,,,0.0,7.300144,0.14
147,25,Run_P200_C135_L1430_clump40_25_S4,"""Moordyn_P200_C135_L1430_clump40_25.dat""",1.66771,8.60238,-67.894,1003609412,-75.891,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_25_seed4.bts""",75.891,,,,,,,0.0,7.300144,0.14
148,25,Run_P200_C135_L1430_clump40_25_S5,"""Moordyn_P200_C135_L1430_clump40_25.dat""",1.66771,8.60238,-67.894,-849837141,-75.891,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_25_seed5.bts""",75.891,,,,,,,0.0,7.300144,0.14
149,25,Run_P200_C135_L1430_clump40_25_S6,"""Moordyn_P200_C135_L1430_clump40_25.dat""",1.66771,8.60238,-67.894,621174351,-75.891,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_25_seed6.bts""",75.891,,,,,,,0.0,7.300144,0.14
150,26,Run_P200_C135_L1430_clump40_26_S1,"""Moordyn_P200_C135_L1430_clump40_26.dat""",2.26585,16.6543,-29.624,1276026371,113.7428,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_26_seed1.bts""",-113.7428,,,,,,,0.0,4.575638,0.14
151,26,Run_P200_C135_L1430_clump40_26_S2,"""Moordyn_P200_C135_L1430_clump40_26.dat""",2.26585,16.6543,-29.624,1606652700,113.7428,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_26_seed2.bts""",-113.7428,,,,,,,0.0,4.575638,0.14
152,26,Run_P200_C135_L1430_clump40_26_S3,"""Moordyn_P200_C135_L1430_clump40_26.dat""",2.26585,16.6543,-29.624,-208863718,113.7428,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_26_seed3.bts""",-113.7428,,,,,,,0.0,4.575638,0.14
153,26,Run_P200_C135_L1430_clump40_26_S4,"""Moordyn_P200_C135_L1430_clump40_26.dat""",2.26585,16.6543,-29.624,775998600,113.7428,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_26_seed4.bts""",-113.7428,,,,,,,0.0,4.575638,0.14
154,26,Run_P200_C135_L1430_clump40_26_S5,"""Moordyn_P200_C135_L1430_clump40_26.dat""",2.26585,16.6543,-29.624,-1156962923,113.7428,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_26_seed5.bts""",-113.7428,,,,,,,0.0,4.575638,0.14
155,26,Run_P200_C135_L1430_clump40_26_S6,"""Moordyn_P200_C135_L1430_clump40_26.dat""",2.26585,16.6543,-29.624,-652255426,113.7428,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_26_seed6.bts""",-113.7428,,,,,,,0.0,4.575638,0.14
156,27,Run_P200_C135_L1430_clump40_27_S1,"""Moordyn_P200_C135_L1430_clump40_27.dat""",1.87114,16.3539,-29.342,523111276,85.566,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_27_seed1.bts""",-85.566,,,,,,,0.0,4.882462,0.14
157,27,Run_P200_C135_L1430_clump40_27_S2,"""Moordyn_P200_C135_L1430_clump40_27.dat""",1.87114,16.3539,-29.342,-847700702,85.566,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_27_seed2.bts""",-85.566,,,,,,,0.0,4.882462,0.14
158,27,Run_P200_C135_L1430_clump40_27_S3,"""Moordyn_P200_C135_L1430_clump40_27.dat""",1.87114,16.3539,-29.342,938858467,85.566,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_27_seed3.bts""",-85.566,,,,,,,0.0,4.882462,0.14
159,27,Run_P200_C135_L1430_clump40_27_S4,"""Moordyn_P200_C135_L1430_clump40_27.dat""",1.87114,16.3539,-29.342,1065627380,85.566,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_27_seed4.bts""",-85.566,,,,,,,0.0,4.882462,0.14
160,27,Run_P200_C135_L1430_clump40_27_S5,"""Moordyn_P200_C135_L1430_clump40_27.dat""",1.87114,16.3539,-29.342,2132176385,85.566,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_27_seed5.bts""",-85.566,,,,,,,0.0,4.882462,0.14
161,27,Run_P200_C135_L1430_clump40_27_S6,"""Moordyn_P200_C135_L1430_clump40_27.dat""",1.87114,16.3539,-29.342,9555517,85.566,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_27_seed6.bts""",-85.566,,,,,,,0.0,4.882462,0.14
162,28,Run_P200_C135_L1430_clump40_28_S1,"""Moordyn_P200_C135_L1430_clump40_28.dat""",1.9131,14.1736,-25.415,-1683181324,-59.099,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_28_seed1.bts""",59.099,,,,,,,0.0,3.692986,0.14
163,28,Run_P200_C135_L1430_clump40_28_S2,"""Moordyn_P200_C135_L1430_clump40_28.dat""",1.9131,14.1736,-25.415,1904776023,-59.099,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_28_seed2.bts""",59.099,,,,,,,0.0,3.692986,0.14
164,28,Run_P200_C135_L1430_clump40_28_S3,"""Moordyn_P200_C135_L1430_clump40_28.dat""",1.9131,14.1736,-25.415,-1583872623,-59.099,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_28_seed3.bts""",59.099,,,,,,,0.0,3.692986,0.14
165,28,Run_P200_C135_L1430_clump40_28_S4,"""Moordyn_P200_C135_L1430_clump40_28.dat""",1.9131,14.1736,-25.415,-1291715451,-59.099,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_28_seed4.bts""",59.099,,,,,,,0.0,3.692986,0.14
166,28,Run_P200_C135_L1430_clump40_28_S5,"""Moordyn_P200_C135_L1430_clump40_28.dat""",1.9131,14.1736,-25.415,1401685140,-59.099,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_28_seed5.bts""",59.099,,,,,,,0.0,3.692986,0.14
167,28,Run_P200_C135_L1430_clump40_28_S6,"""Moordyn_P200_C135_L1430_clump40_28.dat""",1.9131,14.1736,-25.415,-2112162257,-59.099,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_28_seed6.bts""",59.099,,,,,,,0.0,3.692986,0.14
168,29,Run_P200_C135_L1430_clump40_29_S1,"""Moordyn_P200_C135_L1430_clump40_29.dat""",1.0911,15.1692,14.503,1051173570,95.604,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_29_seed1.bts""",-95.604,,,,,,,0.0,5.795356,0.14
169,29,Run_P200_C135_L1430_clump40_29_S2,"""Moordyn_P200_C135_L1430_clump40_29.dat""",1.0911,15.1692,14.503,-1451549406,95.604,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_29_seed2.bts""",-95.604,,,,,,,0.0,5.795356,0.14
170,29,Run_P200_C135_L1430_clump40_29_S3,"""Moordyn_P200_C135_L1430_clump40_29.dat""",1.0911,15.1692,14.503,-1829592704,95.604,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_29_seed3.bts""",-95.604,,,,,,,0.0,5.795356,0.14
171,29,Run_P200_C135_L1430_clump40_29_S4,"""Moordyn_P200_C135_L1430_clump40_29.dat""",1.0911,15.1692,14.503,-474326707,95.604,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_29_seed4.bts""",-95.604,,,,,,,0.0,5.795356,0.14
172,29,Run_P200_C135_L1430_clump40_29_S5,"""Moordyn_P200_C135_L1430_clump40_29.dat""",1.0911,15.1692,14.503,-404947196,95.604,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_29_seed5.bts""",-95.604,,,,,,,0.0,5.795356,0.14
173,29,Run_P200_C135_L1430_clump40_29_S6,"""Moordyn_P200_C135_L1430_clump40_29.dat""",1.0911,15.1692,14.503,1585133858,95.604,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_29_seed6.bts""",-95.604,,,,,,,0.0,5.795356,0.14
174,30,Run_P200_C135_L1430_clump40_30_S1,"""Moordyn_P200_C135_L1430_clump40_30.dat""",3.1482,11.7696,-48.804,119648203,54.285,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_30_seed1.bts""",-54.285,,,,,,,0.0,7.31582,0.14
