,condName,__name__,MooringFile,SeaStFile|WaveHs,SeaStFile|WaveTp,SeaStFile|WaveDir,SeaStFile|WaveSeed(1),InflowFile|PropagationDir,InflowFile|FileName_BTS,InflowFile|RotorApexOffsetPos,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
60,61,Run_P200_C142_L1430_clump40_61_S1,"""Moordyn_P200_C142_L1430_clump40_61.dat""",1.48825,10.6678,-19.938,-720764289,172.0211,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_61_seed1.bts""",0 0 0,-172.0211,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.39015,0.14
61,62,Run_P200_C142_L1430_clump40_62_S1,"""Moordyn_P200_C142_L1430_clump40_62.dat""",2.9925,7.7719,46.448,471165176,-81.02,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_62_seed1.bts""",0 0 0,81.02,,,,,,,0.0,21.55971780250251,0.14
62,63,Run_P200_C142_L1430_clump40_63_S1,"""Moordyn_P200_C142_L1430_clump40_63.dat""",4.10894,14.1241,-15.782,650925026,-87.921,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_63_seed1.bts""",0 0 0,87.921,,,,,,,0.0,8.296008044529126,0.14
63,64,Run_P200_C142_L1430_clump40_64_S1,"""Moordyn_P200_C142_L1430_clump40_64.dat""",2.89172,9.95734,-77.742,239838894,-69.955,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_64_seed1.bts""",0 0 0,69.955,,,,,,,0.0,14.93793282215723,0.14
64,65,Run_P200_C142_L1430_clump40_65_S1,"""Moordyn_P200_C142_L1430_clump40_65.dat""",2.13067,10.2799,11.018,-762534383,-83.185,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_65_seed1.bts""",0 0 0,83.185,,,,,,,0.0,10.83847736195569,0.14
65,66,Run_P200_C142_L1430_clump40_66_S1,"""Moordyn_P200_C142_L1430_clump40_66.dat""",4.49732,15.4178,-36.167,671955562,-30.538,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_66_seed1.bts""",0 0 0,30.538,,,,,,,0.0,4.480592119164736,0.14
66,67,Run_P200_C142_L1430_clump40_67_S1,"""Moordyn_P200_C142_L1430_clump40_67.dat""",1.3583,14.9776,6.841,-687298412,-63.869,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_67_seed1.bts""",0 0 0,63.869,,,,,,,0.0,6.384801057554307,0.14
67,68,Run_P200_C142_L1430_clump40_68_S1,"""Moordyn_P200_C142_L1430_clump40_68.dat""",2.45931,15.9149,-38.105,-1631118522,-114.985,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_68_seed1.bts""",0 0 0,114.985,,,,,,,0.0,8.425040555042122,0.14
68,69,Run_P200_C142_L1430_clump40_69_S1,"""Moordyn_P200_C142_L1430_clump40_69.dat""",5.50115,14.0924,-65.605,546890202,56.462,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_69_seed1.bts""",0 0 0,-56.462,,,,,,,0.0,10.28041235855122,0.14
69,70,Run_P200_C142_L1430_clump40_70_S1,"""Moordyn_P200_C142_L1430_clump40_70.dat""",2.08796,13.8382,-90.204,1911926330,104.99,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_70_seed1.bts""",0 0 0,-104.99,,,,,,,0.0,5.361962396471252,0.14
70,71,Run_P200_C142_L1430_clump40_71_S1,"""Moordyn_P200_C142_L1430_clump40_71.dat""",2.10415,16.8221,-35.232,1984977305,-9.396,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_71_seed1.bts""",0 0 0,9.396,,,,,,,0.0,3.231172857326512,0.14
71,72,Run_P200_C142_L1430_clump40_72_S1,"""Moordyn_P200_C142_L1430_clump40_72.dat""",3.27698,10.3062,20.923,-1162388875,-62.863,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_72_seed1.bts""",0 0 0,62.863,,,,,,,0.0,17.0184521168708,0.14
72,73,Run_P200_C142_L1430_clump40_73_S1,"""Moordyn_P200_C142_L1430_clump40_73.dat""",5.44032,15.2195,-48.059,-80208725,1.391,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_73_seed1.bts""",0 0 0,-1.391,,,,,,,0.0,8.134219618841893,0.14
73,74,Run_P200_C142_L1430_clump40_74_S1,"""Moordyn_P200_C142_L1430_clump40_74.dat""",0.964516,14.9206,32.119,-1089374706,-25.858,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_74_seed1.bts""",0 0 0,25.858,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.927550165435471,0.14
74,75,Run_P200_C142_L1430_clump40_75_S1,"""Moordyn_P200_C142_L1430_clump40_75.dat""",1.54142,5.84783,41.924,1787245881,-61.109,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_75_seed1.bts""",0 0 0,61.109,,,,,,,0.0,11.50389433502224,0.14
75,76,Run_P200_C142_L1430_clump40_76_S1,"""Moordyn_P200_C142_L1430_clump40_76.dat""",3.87331,10.8174,11.855,1134585708,-81.666,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_76_seed1.bts""",0 0 0,81.666,,,,,,,0.0,21.65814684621319,0.14
76,77,Run_P200_C142_L1430_clump40_77_S1,"""Moordyn_P200_C142_L1430_clump40_77.dat""",1.22914,14.1039,15.22,-244145809,55.149,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_77_seed1.bts""",0 0 0,-55.149,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.992793294774479,0.14
77,78,Run_P200_C142_L1430_clump40_78_S1,"""Moordyn_P200_C142_L1430_clump40_78.dat""",0.946219,15.0797,32.24,1469232919,134.4837,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_78_seed1.bts""",0 0 0,-134.4837,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.4845825973249,0.14
78,79,Run_P200_C142_L1430_clump40_79_S1,"""Moordyn_P200_C142_L1430_clump40_79.dat""",1.74247,8.61776,8.328,-1067701018,-3.284,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_79_seed1.bts""",0 0 0,3.284,,,,,,,0.0,4.508095751645484,0.14
79,80,Run_P200_C142_L1430_clump40_80_S1,"""Moordyn_P200_C142_L1430_clump40_80.dat""",1.04481,15.0796,42.978,-692724034,-74.99,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_80_seed1.bts""",0 0 0,74.99,,,,,,,0.0,5.172827182161533,0.14
80,81,Run_P200_C142_L1430_clump40_81_S1,"""Moordyn_P200_C142_L1430_clump40_81.dat""",4.1069,8.59346,55.612,-1919324310,-81.47,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_81_seed1.bts""",0 0 0,81.47,0.0,0.0,90.0,90.0,90.0,0.0,0.0,27.3364,0.14
81,82,Run_P200_C142_L1430_clump40_82_S1,"""Moordyn_P200_C142_L1430_clump40_82.dat""",2.4188,17.1783,-67.46,-1972776488,76.227,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_82_seed1.bts""",0 0 0,-76.227,,,,,,,0.0,3.255894754694369,0.14
82,83,Run_P200_C142_L1430_clump40_83_S1,"""Moordyn_P200_C142_L1430_clump40_83.dat""",1.92738,9.36299,19.721,81258635,-112.103,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_83_seed1.bts""",0 0 0,112.103,,,,,,,0.0,5.505840011802953,0.14
83,84,Run_P200_C142_L1430_clump40_84_S1,"""Moordyn_P200_C142_L1430_clump40_84.dat""",5.24927,11.741,5.063,1556227470,-79.019,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_84_seed1.bts""",0 0 0,79.019,0.0,0.0,90.0,90.0,90.0,0.0,0.0,27.8152,0.14
84,85,Run_P200_C142_L1430_clump40_85_S1,"""Moordyn_P200_C142_L1430_clump40_85.dat""",1.06876,14.3186,72.861,-1342313448,109.189,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_85_seed1.bts""",0 0 0,-109.189,,,,,,,0.0,6.106102764004516,0.14
85,86,Run_P200_C142_L1430_clump40_86_S1,"""Moordyn_P200_C142_L1430_clump40_86.dat""",6.87506,16.3827,-24.478,1751734723,-45.959,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_86_seed1.bts""",0 0 0,45.959,,,,,,,0.0,13.20688550452553,0.14
86,87,Run_P200_C142_L1430_clump40_87_S1,"""Moordyn_P200_C142_L1430_clump40_87.dat""",1.2831,14.0594,9.772,-1915699248,-149.165,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_87_seed1.bts""",0 0 0,149.165,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.54245,0.14
87,88,Run_P200_C142_L1430_clump40_88_S1,"""Moordyn_P200_C142_L1430_clump40_88.dat""",0.951148,14.8156,59.607,-977432654,70.397,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_88_seed1.bts""",0 0 0,-70.397,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.430666861548417,0.14
88,89,Run_P200_C142_L1430_clump40_89_S1,"""Moordyn_P200_C142_L1430_clump40_89.dat""",1.05267,16.5013,102.859,-742916954,108.035,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_89_seed1.bts""",0 0 0,-108.035,,,,,,,0.0,6.692124220721024,0.14
89,90,Run_P200_C142_L1430_clump40_90_S1,"""Moordyn_P200_C142_L1430_clump40_90.dat""",0.991538,15.5006,177.7703,-1683019962,100.918,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_90_seed1.bts""",0 0 0,-100.918,,,,,,,0.0,5.369028892999434,0.14
90,91,Run_P200_C142_L1430_clump40_91_S1,"""Moordyn_P200_C142_L1430_clump40_91.dat""",1.15379,16.5316,93.006,-958906959,-56.596,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_91_seed1.bts""",0 0 0,56.596,,,,,,,0.0,6.904809409209363,0.14
91,92,Run_P200_C142_L1430_clump40_92_S1,"""Moordyn_P200_C142_L1430_clump40_92.dat""",2.31837,17.5098,-93.573,808466711,-84.479,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_92_seed1.bts""",0 0 0,84.479,,,,,,,0.0,4.532673503913241,0.14
92,93,Run_P200_C142_L1430_clump40_93_S1,"""Moordyn_P200_C142_L1430_clump40_93.dat""",0.949737,14.9939,60.768,1889419440,-148.521,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_93_seed1.bts""",0 0 0,148.521,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.25424,0.14
93,94,Run_P200_C142_L1430_clump40_94_S1,"""Moordyn_P200_C142_L1430_clump40_94.dat""",8.70912,16.2926,-59.678,-1983706521,23.92,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_94_seed1.bts""",0 0 0,-23.92,,,,,,,0.0,13.88373134130041,0.14
94,95,Run_P200_C142_L1430_clump40_95_S1,"""Moordyn_P200_C142_L1430_clump40_95.dat""",2.55103,20.2362,-122.8697,-441078830,109.241,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_95_seed1.bts""",0 0 0,-109.241,,,,,,,0.0,8.390737234069922,0.14
95,96,Run_P200_C142_L1430_clump40_96_S1,"""Moordyn_P200_C142_L1430_clump40_96.dat""",1.08882,13.1824,-142.8677,596380577,-30.849,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_96_seed1.bts""",0 0 0,30.849,,,,,,,0.0,3.767939816501788,0.14
96,97,Run_P200_C142_L1430_clump40_97_S1,"""Moordyn_P200_C142_L1430_clump40_97.dat""",4.1325,17.4863,73.908,-62692639,-80.684,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_97_seed1.bts""",0 0 0,80.684,,,,,,,0.0,18.55550342824299,0.14
97,98,Run_P200_C142_L1430_clump40_98_S1,"""Moordyn_P200_C142_L1430_clump40_98.dat""",1.734,19.118,-176.9103,161574713,-66.256,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_98_seed1.bts""",0 0 0,66.256,,,,,,,0.0,8.19203201783884,0.14
98,99,Run_P200_C142_L1430_clump40_99_S1,"""Moordyn_P200_C142_L1430_clump40_99.dat""",1.00667,13.5733,-177.7179,-470288001,-111.605,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_99_seed1.bts""",0 0 0,111.605,,,,,,,0.0,3.227292569458494,0.14
99,100,Run_P200_C142_L1430_clump40_100_S1,"""Moordyn_P200_C142_L1430_clump40_100.dat""",4.26,17.39,155.0,2139854861,-84.028,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_100_seed1.bts""",0 0 0,84.028,0.0,0.0,90.0,90.0,90.0,0.0,0.0,27.962,0.14
